,roi,side,eccen,subject,preferred_period,sigma
1482,6,0,9.5,8,0.0267846993352043,3.4651190837224326
1483,6,0,10.5,8,0.1215878807801165,3.1229665875434875
1484,6,0,11.5,8,0.2401436459500038,2.597489595413208
1485,6,1,1.5,8,0.00048828125,3.764752094234739
1486,6,1,2.5,8,0.00048828125,5.042497616547805
1487,6,1,3.5,8,0.0007468317766795,6.090166105943568
1488,6,1,4.5,8,0.0006349431499586,4.862679481506348
1489,6,1,5.5,8,0.0004882812500212,4.3208326896031695
1490,6,1,6.5,8,0.0004882812500004,5.448697725931804
1491,6,1,7.5,8,0.0004882812500388,4.826362788677216
1492,6,1,8.5,8,0.0004882812500215,5.387353372573853
1493,6,1,9.5,8,0.0004882812500367,4.835545587539673
1494,6,1,10.5,8,0.000488281250335,6.298047733306885
1495,6,1,11.5,8,0.0004882812501018,5.732763290405273
1496,6,0,1.5,9,0.0131746990504248,10.582152630153455
1497,6,0,2.5,9,0.0004882812510375,9.46000065122332
1498,6,0,3.5,9,0.0180806588409186,9.848846578598025
1499,6,0,4.5,9,2.3123008504457125,8.972513164792742
1500,6,0,5.5,9,1.87333311698088,5.39784699305892
1501,6,0,6.5,9,0.0009493538279718,2.94830008653494
1502,6,0,7.5,9,0.0116084047380919,4.623077555344655
1503,6,0,8.5,9,0.0059663383723053,3.1118522605725696
1504,6,0,9.5,9,0.0180521020302996,3.0721317529678345
1505,6,0,10.5,9,1.7998565838682823,3.090087582667669
1506,6,0,11.5,9,2.6094177818134527,3.865516632795334
1507,6,1,1.5,9,0.0004882812500405,10.1749945970682
1508,6,1,2.5,9,0.0004882812500018,11.38109975390964
1509,6,1,3.5,9,0.0322573286293945,11.44031023979187
1510,6,1,4.5,9,0.0004882812500148,11.44394357999166
1511,6,1,5.5,9,0.00048828125,11.410161442226832
1512,6,1,6.5,9,0.0076934490347577,11.41006095592792
1513,6,1,7.5,9,0.1150483930005369,11.40999984741211
1514,6,1,8.5,9,0.0128810064253915,11.40999984741211
1515,6,1,9.5,9,0.0035958164476041,11.40999984741211
1516,6,1,10.5,9,0.0004882812500009,11.40999984741211
1517,6,1,11.5,9,0.0007790488612992,11.40999984741211
1518,6,0,1.5,10,0.0004882812500155,0.7793841023702879
1519,6,0,2.5,10,0.0024915530270887,7.255051436247649
1520,6,0,3.5,10,0.5752707884043432,11.188794994354248
1521,6,0,4.5,10,0.2237159640417436,11.369309107462565
1522,6,0,5.5,10,0.6017139167927085,11.394548257191977
1523,6,0,6.5,10,0.9979447642648712,11.421088695526125
1524,6,0,7.5,10,0.0004882812510264,10.795309829711917
1525,6,0,8.5,10,1.4516795324318348,11.371223131815592
1526,6,0,9.5,10,1.3909219773781918,11.419548670450846
1527,6,0,10.5,10,1.5277763546568115,11.497599601745604
1528,6,0,11.5,10,1.6890332833303734,11.32068681716919
1529,6,1,1.5,10,0.3449649725108383,4.525424110687386
1530,6,1,2.5,10,0.9274937562245928,5.40346490925756
1531,6,1,3.5,10,0.4259136669490503,6.052765032824348
1532,6,1,4.5,10,0.0035401511794706,7.784667134284973
1533,6,1,5.5,10,0.0177372543022173,10.384567165374756
1534,6,1,6.5,10,1.5725073026957592,11.208526802062988
1535,6,1,7.5,10,2.1271688966347337,10.634244680404665
1536,6,1,8.5,10,5.68318079970024,10.90337085723877
1537,6,1,9.5,10,3.8593878275545177,10.605167627334597
1538,6,1,10.5,10,3.0316634506881512,10.147146860758465
1539,6,1,11.5,10,3.972440108357149,10.45124340057373
1540,6,0,1.5,11,0.0004882812500855,0.3803009472939433
1541,6,0,2.5,11,0.0004882812500858,0.542844760630812
1542,6,0,3.5,11,0.0026216512532675,1.1485614840473448
1543,6,0,4.5,11,2.221848903049786,2.8682150561362505
1544,6,0,5.5,11,3.511307840689535,6.884529113769531
1545,6,0,6.5,11,3.664712843526295,7.835908699035644
1546,6,0,7.5,11,0.4269556488275051,7.78833646774292
1547,6,0,8.5,11,0.0004882812500287,9.081692695617676
1548,6,0,9.5,11,0.0004882812502343,8.637231508890787
1549,6,0,10.5,11,0.1123333580734544,9.128073930740356
1550,6,0,11.5,11,0.0309891139686319,9.377143144607544
1551,6,1,1.5,11,0.305937271352272,1.818712979366508
1552,6,1,2.5,11,0.112131368881128,1.1426940305365456
1553,6,1,3.5,11,0.0441256459014101,0.6311970576643944
1554,6,1,4.5,11,31.99999999999912,0.517485416748307
1555,6,1,5.5,11,0.7400960559667276,0.8457800162335237
1556,6,1,6.5,11,0.9487548448403909,0.269234213564131
1557,6,1,7.5,11,0.943077301824422,0.530356208483378
1558,6,1,8.5,11,31.999999999995545,2.5757202804088597
1559,6,1,9.5,11,31.99999999999995,3.762065847005163
1560,6,1,10.5,11,31.9999999986614,3.364184398204088
1561,6,1,11.5,11,31.9999999999946,3.926811048388481
1562,6,0,1.5,12,2.9743204408193686,2.5866922717541456
1563,6,0,2.5,12,0.9137764972775346,5.27663870404164
1564,6,0,3.5,12,1.1128371570143667,7.292744390666485
1565,6,0,4.5,12,0.0010086552632589,3.171763014048338
1566,6,0,5.5,12,0.0004882812500017,1.8910323321819305
1567,6,0,6.5,12,0.0004882812500074,4.232565784454346
1568,6,0,7.5,12,0.0004882812500005,6.424019145965576
1569,6,0,8.5,12,0.0004882812500003,7.255153179168701
1570,6,0,9.5,12,0.00048828125,8.665752410888672
1571,6,0,10.5,12,0.0004882812500007,9.179359436035156
1572,6,0,11.5,12,0.0004882812500025,8.447056770324707
1573,6,1,1.5,12,0.1187276360055097,3.241201992457112
1574,6,1,2.5,12,31.9999999999795,3.9304377399384975
1575,6,1,3.5,12,31.999999999999996,5.259294033050537
1576,6,1,4.5,12,4.1517743390606325,4.820948630571365
1577,6,1,5.5,12,3.705618753207774,4.7890026569366455
1578,6,1,6.5,12,4.116466554881978,4.579911708831787
1579,6,1,7.5,12,31.999999995479463,5.028047561645508
1580,6,1,8.5,12,31.99999999975786,5.332761466503143
1581,6,1,9.5,12,31.99999999604924,6.597826242446899
1582,6,1,10.5,12,31.99999994157553,5.83059295018514
1583,6,1,11.5,12,31.9999999999881,7.117122292518616
1584,7,0,1.5,1,0.056560351917508,5.2609685611724855
1585,7,0,2.5,1,0.2982124185637173,8.562099184308734
1586,7,0,3.5,1,2.409477862020608,9.013469378153482
1587,7,0,4.5,1,3.414471509033963,8.96330993825739
1588,7,0,5.5,1,2.831594250963126,10.12228446536594
1589,7,0,6.5,1,0.22998808865723,10.590948581695557
1590,7,0,7.5,1,0.0644458339545606,10.709691905975342
1591,7,0,8.5,1,22.17418697356761,9.277578966958185
1592,7,0,9.5,1,7.474236535887171,8.970148742198944
1593,7,0,10.5,1,19.11236873473897,9.309059818585714
1594,7,0,11.5,1,31.999999999107395,10.406310844421387
1595,7,1,1.5,1,1.7074690160723054,2.4872864638080543
1596,7,1,2.5,1,2.2012875655281574,5.738846529097784
1597,7,1,3.5,1,3.395446454517651,6.329698491096496
1598,7,1,4.5,1,3.2081293945823144,7.205112218856812
1599,7,1,5.5,1,3.3004500357141078,8.494244166782924
1600,7,1,6.5,1,3.3193122030968576,8.420963287353516
1601,7,1,7.5,1,3.959748568919848,10.138793468475342
1602,7,1,8.5,1,3.7555748143519887,9.773317098617554
1603,7,1,9.5,1,4.054202444010433,9.257187843322754
1604,7,1,10.5,1,5.651081586328082,10.837786515553791
1605,7,1,11.5,1,31.999999999940545,11.41298007965088
1606,7,0,1.5,2,31.99999999999876,4.177768157700361
1607,7,0,2.5,2,0.00048828125,4.480244667299332
1608,7,0,3.5,2,31.99999651900376,4.32904078410222
1609,7,0,4.5,2,5.384068705826942,4.806162792093613
1610,7,0,5.5,2,31.999999999996007,5.319447487592697
1611,7,0,6.5,2,31.999999999999368,5.309510231018066
1612,7,0,7.5,2,0.9672816348523964,6.671971225738526
1613,7,0,8.5,2,0.0155104143924919,7.280970811843872
1614,7,0,9.5,2,0.2203238214387451,7.567056941986084
1615,7,0,10.5,2,31.300209921112028,10.121580123901367
1616,7,0,11.5,2,0.7695812487088952,7.575158913930257
1617,7,1,1.5,2,31.99999999981573,3.891500586643815
1618,7,1,2.5,2,31.999999999984567,3.448664441400645
1619,7,1,3.5,2,31.999999999999996,2.8272891134023665
1620,7,1,4.5,2,11.179899845488803,4.012651650344624
1621,7,1,5.5,2,31.999999999877996,5.187382511470629
1622,7,1,6.5,2,31.99999999999868,5.920657304617075
1623,7,1,7.5,2,31.999999999998977,6.333895887647357
1624,7,1,8.5,2,31.9999999999836,6.815372467041016
1625,7,1,9.5,2,31.999999999999744,8.204931378364563
1626,7,1,10.5,2,31.999999999970605,7.74759840965271
1627,7,1,11.5,2,31.99999999984208,8.75761604309082
1628,7,0,1.5,3,5.532848080620736,6.981560943470824
1629,7,0,2.5,3,2.513442650339458,5.258351870054423
1630,7,0,3.5,3,31.999999999999275,4.986365851547037
1631,7,0,4.5,3,1.8580437329936923,2.847228112129065
1632,7,0,5.5,3,6.80010510021852,4.881059472759564
1633,7,0,6.5,3,31.999999901156087,5.505704022116131
1634,7,0,7.5,3,0.4348076416794189,3.558898165822029
1635,7,0,8.5,3,0.6014669304298335,5.948533535003662
1636,7,0,9.5,3,0.6212454473638958,5.708516803383827
1637,7,0,10.5,3,0.759012485461457,0.4020683765411377
1638,7,0,11.5,3,0.924302658127235,3.67716333270073
1639,7,1,1.5,3,11.7297350292734,7.421444828524911
1640,7,1,2.5,3,31.999999999792045,7.005612280368805
1641,7,1,3.5,3,31.99999999953983,6.258046436309814
1642,7,1,4.5,3,31.999999999993783,5.44889623778207
1643,7,1,5.5,3,31.999999999982546,5.152682867917148
1644,7,1,6.5,3,31.999999999504645,5.139297375312219
1645,7,1,7.5,3,31.99999999114914,5.093084848844088
1646,7,1,8.5,3,31.999999999999996,5.322638034820557
1647,7,1,9.5,3,31.999999999624706,5.5209599903651645
1648,7,1,10.5,3,0.1305134432544709,5.887629747390747
1649,7,1,11.5,3,0.0324952590050902,6.789526462554932
1650,7,0,1.5,4,31.99999999818995,3.662353426602579
1651,7,0,2.5,4,31.99999999999316,6.371830896897749
1652,7,0,3.5,4,31.99999999981736,8.427158832550049
1653,7,0,4.5,4,31.999999995266528,9.75784402735093
1654,7,0,5.5,4,31.999999982873238,10.1210618019104
1655,7,0,6.5,4,31.24879131754421,10.350721465216743
1656,7,0,7.5,4,2.4897496657264004,10.81071662902832
1657,7,0,8.5,4,2.238395582518105,10.718389238630024
1658,7,0,9.5,4,3.362644790981617,11.237482786178589
1659,7,0,10.5,4,4.014816491793434,10.656058856419154
1660,7,0,11.5,4,4.178671085889636,11.075587953839984
1661,7,1,1.5,4,2.678165437046489,2.840236591331681
1662,7,1,2.5,4,31.999999997328715,7.219149375783986
1663,7,1,3.5,4,0.4322320442443121,9.48027990959786
1664,7,1,4.5,4,0.0419435461241765,9.341674467612956
1665,7,1,5.5,4,0.0280483658490297,10.220221845727218
1666,7,1,6.5,4,0.2195291591807384,9.08268023792066
1667,7,1,7.5,4,0.0581536681825292,9.154273219730545
1668,7,1,8.5,4,0.0048939431966129,7.840398321981016
1669,7,1,9.5,4,0.2964848517578136,8.3286254826714
1670,7,1,10.5,4,31.999999992108293,8.45109214101519
1671,7,1,11.5,4,0.1358908530299989,9.93947001064525
1672,7,0,1.5,5,31.99999997902632,3.5338739238936325
1673,7,0,2.5,5,1.7220101741956149,6.539074718952179
1674,7,0,3.5,5,0.874100445169468,6.063798330724239
1675,7,0,4.5,5,1.228288831509179,4.325109744071961
1676,7,0,5.5,5,17.533760796240646,6.181920248270035
1677,7,0,6.5,5,28.945646150171434,6.418743994500902
1678,7,0,7.5,5,0.9076727786755096,5.8010277390480045
1679,7,0,8.5,5,0.5781351315800958,6.507782244682312
1680,7,0,9.5,5,0.6347051200216676,5.431964132520887
1681,7,0,10.5,5,0.6012770344803555,4.98626675605774
1682,7,0,11.5,5,0.854217704810871,4.364387886864798
1683,7,1,1.5,5,2.325622186071417,1.7610206323054929
1684,7,1,2.5,5,10.45218533473185,8.21247610391355
1685,7,1,3.5,5,0.0026710536570369,9.358221660960805
1686,7,1,4.5,5,4.132325306721532,10.019793398240031
1687,7,1,5.5,5,16.31381621823047,10.249226474761963
1688,7,1,6.5,5,31.406374309652964,10.088345623016355
1689,7,1,7.5,5,1.7655854039750345,9.812546372413635
1690,7,1,8.5,5,0.7054041224978576,9.503393411636353
1691,7,1,9.5,5,0.7985433230222055,9.69662868976593
1692,7,1,10.5,5,0.5483018854132127,8.224052906036377
1693,7,1,11.5,5,0.0149596672997544,9.228906154632568
1694,7,0,1.5,6,31.99999999999749,6.908883446738834
1695,7,0,2.5,6,31.99999999962261,9.097528103419712
1696,7,0,3.5,6,31.99999999979792,9.40088939666748
1697,7,0,4.5,6,31.99999999996133,9.237409750620523
1698,7,0,5.5,6,31.999999999999996,9.25334698813302
1699,7,0,6.5,6,31.143572532838707,9.60341399056571
1700,7,0,7.5,6,31.999999999999996,9.281160990397137
1701,7,0,8.5,6,0.4880460319463058,10.163007259368896
1702,7,0,9.5,6,0.0268268893825375,10.102396202087402
1703,7,0,10.5,6,0.0019629870244262,10.03424608707428
1704,7,0,11.5,6,0.6278296713621722,10.059170405069986
1705,7,1,1.5,6,31.999999998418826,3.832511640992016
1706,7,1,2.5,6,31.99999999999759,9.7465017406564
1707,7,1,3.5,6,31.99999999999969,11.414996719360351
1708,7,1,4.5,6,31.999999999738257,11.40999984741211
1709,7,1,5.5,6,31.999999999278657,11.418468735434791
1710,7,1,6.5,6,31.99999999994921,11.410078048706056
1711,7,1,7.5,6,31.999999999947,11.381518840789797
1712,7,1,8.5,6,18.501882285405657,11.40457992553711
1713,7,1,9.5,6,31.99999999999996,11.18951733907064
1714,7,1,10.5,6,31.99999997840291,11.322582244873049
1715,7,1,11.5,6,31.999999998883908,11.392990748087565
1716,7,0,1.5,7,0.1358859959828431,4.378385601899563
1717,7,0,2.5,7,0.011782215358872,8.962890003666732
1718,7,0,3.5,7,0.0748616803086989,10.613088369369509
1719,7,0,4.5,7,0.2140561987314161,10.125450481068004
1720,7,0,5.5,7,0.7455243675069234,9.4039146900177
1721,7,0,6.5,7,1.3751497175081058,9.316988127572197
1722,7,0,7.5,7,0.5348107911933827,8.88399600982666
1723,7,0,8.5,7,1.5979831732221523,8.782468795776367
1724,7,0,9.5,7,1.6978660147955456,8.659668922424316
1725,7,0,10.5,7,1.2556996737190558,9.234034538269045
1726,7,0,11.5,7,1.5360394932141477,8.64271322886149
1727,7,1,1.5,7,0.0422028050816456,5.418801557633184
1728,7,1,2.5,7,0.001100160368822,8.372729527748238
1729,7,1,3.5,7,0.0016702906334179,8.172425190607706
1730,7,1,4.5,7,0.0022326469485454,9.160533081401478
1731,7,1,5.5,7,0.0177930262219743,8.620173772176107
1732,7,1,6.5,7,0.0037586400575195,9.819797347573672
1733,7,1,7.5,7,0.0055775531379787,10.147842103784734
1734,7,1,8.5,7,0.007042972949198,9.868262377652256
1735,7,1,9.5,7,0.007118260621915,11.04094902674357
1736,7,1,10.5,7,0.0205043822385242,10.44879913330078
1737,7,1,11.5,7,0.2254940467027278,10.397829413414
1738,7,0,1.5,8,0.341960952192972,3.1279874175944657
1739,7,0,2.5,8,0.8710960571138132,1.9448842286102237
1740,7,0,3.5,8,1.8993517760303205,1.5055316712545312
1741,7,0,4.5,8,2.800590371399326,2.3756576304634414
1742,7,0,5.5,8,29.318570835962618,2.3475601971149445
1743,7,0,6.5,8,30.241630121879016,2.2526062548160555
1744,7,0,7.5,8,1.689821932386683,4.39826250076294
1745,7,0,8.5,8,0.5843481145971924,2.367022857069969
1746,7,0,9.5,8,0.670094841378465,2.015498727560044
1747,7,0,10.5,8,0.7421710319321272,0.9950349479913712
1748,7,0,11.5,8,0.7963811421811554,1.4056055024266243
1749,7,1,1.5,8,0.0834707569750146,3.962852219985837
1750,7,1,2.5,8,18.312812540250192,4.236244519551595
1751,7,1,3.5,8,0.5315159669515687,2.671113278184618
1752,7,1,4.5,8,0.000488281250001,2.204532987541622
1753,7,1,5.5,8,0.5745436469694544,0.2000000029802322
1754,7,1,6.5,8,0.5872963375250488,1.8898698538541796
1755,7,1,7.5,8,1.2900260444885765,0.29248271510005
1756,7,1,8.5,8,1.105353356749408,1.7254402016599972
1757,7,1,9.5,8,1.1895414043448636,0.2000000029802322
1758,7,1,10.5,8,1.3253362572831764,0.2000000029802322
1759,7,1,11.5,8,0.9016318855895388,0.2000000029802322
1760,7,0,1.5,9,31.99999999958562,5.3171680521320654
1761,7,0,2.5,9,2.549024299494379,6.605662941932678
1762,7,0,3.5,9,31.99999999998326,8.285127776009697
1763,7,0,4.5,9,31.9999999999767,9.000200510025024
1764,7,0,5.5,9,31.99999999840582,8.964755058288574
1765,7,0,6.5,9,31.999999999351797,9.553391236525316
1766,7,0,7.5,9,31.999999999999226,10.322932839393616
1767,7,0,8.5,9,31.99999999999949,9.351066801283094
1768,7,0,9.5,9,31.99999999999777,10.04641342163086
1769,7,0,10.5,9,31.999999999996582,9.768833994865416
1770,7,0,11.5,9,31.99999999993268,9.405861377716064
1771,7,1,1.5,9,0.0743695482151272,5.365061406238538
1772,7,1,2.5,9,0.0616943761514254,10.97032114516857
1773,7,1,3.5,9,0.1418174631228068,10.8692444392613
1774,7,1,4.5,9,0.0066874573396472,10.37270096370152
1775,7,1,5.5,9,0.0004882812500009,10.046212514241535
1776,7,1,6.5,9,0.0004882812500376,8.982290935516357
1777,7,1,7.5,9,0.0004882812500001,7.632866829633712
1778,7,1,8.5,9,0.0004882812500001,7.149582599600156
1779,7,1,9.5,9,0.0007580971099944,10.350053787231444
1780,7,1,10.5,9,0.0004882812500559,9.044971312795369
1781,7,1,11.5,9,0.0012656682177505,6.6802012622356415
1782,7,0,1.5,10,0.0028585487576329,1.6012684475115644
1783,7,0,2.5,10,0.4537809202483754,0.5244559111154597
1784,7,0,3.5,10,0.3980868630117725,1.138345874075232
1785,7,0,4.5,10,1.167576398636628,0.7465243011713028
1786,7,0,5.5,10,31.383605636065298,1.6927709355950356
1787,7,0,6.5,10,1.921249664695161,5.77875026067098
1788,7,0,7.5,10,2.099553421126754,5.8356984456380205
1789,7,0,8.5,10,5.173319126663148,8.561805844306946
1790,7,0,9.5,10,0.5490498962837242,9.307560443878174
1791,7,0,10.5,10,0.8815384044089417,8.643795251846313
1792,7,0,11.5,10,5.985720951991709,8.97506856918335
1793,7,1,1.5,10,9.486157883159407,4.512296987463766
1794,7,1,2.5,10,0.6535119455151034,9.408268686653912
1795,7,1,3.5,10,31.999999980125843,6.844721955912454
1796,7,1,4.5,10,31.999999999960508,3.546216775973638
1797,7,1,5.5,10,31.999999999997044,2.4671148962595244
1798,7,1,6.5,10,31.99999999999985,1.92630235850811
1799,7,1,7.5,10,31.999999999998536,2.136002846635305
1800,7,1,8.5,10,31.999999999778545,3.08802216053009
1801,7,1,9.5,10,31.9999999997629,3.21515634059906
1802,7,1,10.5,10,31.999999999999996,3.4245722889900208
1803,7,1,11.5,10,0.665941331709995,1.203836753964424
1804,7,0,1.5,11,1.7761950408424192,4.838917533556621
1805,7,0,2.5,11,31.99999999999887,9.041339417721362
1806,7,0,3.5,11,1.3853548086453575,9.93320647875468
1807,7,0,4.5,11,1.7592982764255558,9.680629094441732
1808,7,0,5.5,11,1.9885201838532032,9.776468912760416
1809,7,0,6.5,11,28.213943800810096,9.68289210579612
1810,7,0,7.5,11,2.038850337305952,10.17309045791626
1811,7,0,8.5,11,2.22461748997459,8.862992286682129
1812,7,0,9.5,11,0.6574854485714432,9.686893081665035
1813,7,0,10.5,11,0.6927444003246882,9.612927436828612
1814,7,0,11.5,11,3.60002115499172,9.414971351623535
1815,7,1,1.5,11,31.999999999995048,4.168683657392126
1816,7,1,2.5,11,31.999999999999964,7.272234720096254
1817,7,1,3.5,11,2.1135562895575624,5.285256562409578
1818,7,1,4.5,11,2.869783429615518,4.731794993082683
1819,7,1,5.5,11,28.57779085588087,3.7296282291412353
1820,7,1,6.5,11,0.2650091508738931,3.340402523676554
1821,7,1,7.5,11,0.2107665444957521,2.3132458925247192
1822,7,1,8.5,11,0.1897991888330897,1.7752931771370082
1823,7,1,9.5,11,0.0146238889049813,1.5509999713727407
1824,7,1,10.5,11,0.0146989063527241,1.5093001208522103
1825,7,1,11.5,11,0.0146646320901195,2.1518513541668653
1826,7,0,1.5,12,2.4533872597242308,9.164609018078556
1827,7,0,2.5,12,1.2954913523229843,11.332991832011457
1828,7,0,3.5,12,1.3141778041138752,8.934062949989153
1829,7,0,4.5,12,0.5782072213982132,8.82510240674019
1830,7,0,5.5,12,0.0004882842805836,7.624748075008393
1831,7,0,6.5,12,7.989687314872194,6.743856449921926
1832,7,0,7.5,12,31.999999998233264,8.493691314350475
1833,7,0,8.5,12,0.4971391205426625,7.084959586461385
1834,7,0,9.5,12,1.5402186908735285,6.058391273021698
1835,7,0,10.5,12,1.6164087712793516,5.292226155598958
1836,7,0,11.5,12,1.8218480832748003,4.987660598754883
1837,7,1,1.5,12,31.999999999999893,5.453188583634116
1838,7,1,2.5,12,0.5079078700195012,9.778522951287382
1839,7,1,3.5,12,2.4395384145389905,1.914429115007321
1840,7,1,4.5,12,2.849027251152405,1.9364466384567065
1841,7,1,5.5,12,4.0161756678272615,2.4576413333415985
1842,7,1,6.5,12,4.41172940602832,5.420479831951005
1843,7,1,7.5,12,0.5531259391896214,5.481161257395377
1844,7,1,8.5,12,0.5725409704738594,6.966245038942858
1845,7,1,9.5,12,0.5632776771623232,6.001100808382034
1846,7,1,10.5,12,31.999999999999996,7.698023120562236
1847,7,1,11.5,12,0.6922473592515996,6.447593887646993
